VIDEO_ID,VIDEO_LENGTH_MINUTES,MODULE_INSTANCE_ID
V000028297,195,I2301306
V00000231,135,I2301306
V000025108,18,I2300165
V000027749,116,I2300165
V000002440,75,I2300165
V000024187,120,I2300165
V000019641,133,I2300303
V000027041,116,I2301759
V000004265,135,I2300303
V000029586,75,I2302120
V000005238,60,I2302120
V000027939,60,I2302120
V000028256,75,I2302120
V000005460,60,I2302120
V000013367,60,I2302120
V000009730,51,I2302357
V000008140,50,I2302357
V000012126,58,I2300637
V000013052,195,I2301759
V000020898,71,I2300853
V000025191,60,I2300853
V000024471,135,I2300853
V000010371,120,I2300853
V000018350,135,I2301306
V000010114,135,I2301306
V000024892,131,I2301759
V000023364,195,I2300165
V000011620,150,I2300329
V000018728,195,I2300308
V000004417,165,I2302094
V000023841,37,I2301115
V000018675,52,I2301183
V000020532,51,I2300637
V000002851,42,I2300637
V000018454,47,I2300594
V000003092,80,I2300594
V000019809,75,I2301306
V000013949,120,I2301306
V000022675,165,I2301759
V000008686,128,I2300165
V000001527,101,I2300165
V00000509,114,I2301759
V000022588,135,I2301970
V000014169,195,I2300208
V000027981,60,I2300637
V000006602,120,I2300637
V000020869,97,I2302357
V000003486,75,I2302564
V000006985,135,I2302094
V000013185,135,I2301904
V000006554,150,I2300329
V000016668,55,I2302357
V000004135,69,I2300147
V000030343,15,I2300637
V000020646,9,I2301759
V000023949,8,I2301759
V000024265,5,I2301535
V000014292,53,I2302494
V000020948,51,I2302494
V000020950,60,I2302494
V000013619,60,I2302494
V000025532,48,I2300453
V000025565,60,I2301428
V000020839,55,I2300453
V000016585,50,I2300453
V000007902,52,I2300453
V000020934,51,I2300678
V000020305,51,I2300678
V000016777,55,I2300678
V000015244,54,I2301040
V00000380,120,I2300461
V00000807,2,I2302260
V000012893,48,I2302260
V000021871,60,I2302260
V000019734,60,I2302260
V000019871,180,I2302707
V000012817,60,I2302428
V000029212,60,I2300975
V000011272,60,I2302428
V000026145,60,I2300975
V000027820,120,I2302707
V000011849,120,I2302707
V000016568,120,I2302707
V000016355,120,I2302707
V000029682,120,I2302169
V00000406,60,I2302331
V000012167,60,I2302331
V000009694,60,I2302331
V000019804,60,I2302331
V000023704,58,I2302331
V000013830,60,I2302331
V000028470,60,I2302331
V000029966,60,I2302331
V00000852,60,I2302331
V000009895,55,I2302524
V000012697,60,I2301428
V000012000,60,I2302499
V000021206,60,I2302499
V000017552,60,I2302499
V000026774,60,I2302499
V000011579,60,I2302499
V000016330,60,I2302499
V000001111,60,I2302499
V000012008,60,I2302499
V000004838,60,I2302499
V000007362,19,I2302499
V000002587,60,I2302499
V000022311,60,I2300616
V000003008,60,I2300975
V000001842,54,I2300975
V000007645,60,I2300975
V000005369,13,I2300975
V000005622,60,I2300975
V000002074,60,I2300975
V000023098,57,I2300975
V000006525,48,I2300975
V000025254,60,I2300975
V000012520,60,I2300975
V000009356,120,I2300975
V000022361,120,I2300975
V000019503,111,I2300975
V000005106,120,I2300975
V000016824,120,I2300975
V000022305,120,I2300975
V000005235,120,I2300975
V000026865,76,I2300975
V000028150,120,I2300975
V000006711,120,I2300975
V000015304,59,I2301773
V000018546,32,I2301773
V000013866,33,I2301773
V000024080,1,I2301773
V00000801,79,I2301667
V000015033,60,I2301377
V00000629,60,I2300144
V000001458,60,I2300144
V000001889,44,I2300453
V000024982,40,I2300453
V000026866,42,I2300453
V000022832,60,I2300144
V000026437,120,I2302707
V000022686,120,I2302707
V000003011,120,I2302707
V000017190,120,I2302707
V000004018,90,I2302707
V000028029,90,I2302707
V000006012,60,I2300144
V000001838,60,I2300144
V000016436,60,I2300144
V000025229,120,I2302169
V000026070,120,I2302169
V000013406,120,I2302169
V000028703,120,I2302169
V000004305,60,I2302494
V000026376,37,I2302494
V000011175,53,I2302494
V000014245,52,I2302494
V000009365,60,I2300975
V000013054,60,I2300975
V000020427,60,I2300975
V000028429,60,I2300975
V000008896,60,I2300975
V000026721,56,I2300975
V000016312,58,I2300975
V000010911,57,I2300975
V000009000,60,I2302428
V000012898,80,I2302428
V000024169,60,I2302428
V000006345,60,I2302428
V000022581,60,I2302428
V000015252,60,I2302428
V000027983,60,I2302428
V000006894,60,I2302428
V000010967,60,I2302304
V000013713,60,I2302304
V00000054,60,I2302304
V000008965,60,I2302304
V000022257,60,I2302304
V000001953,60,I2302304
V000017521,60,I2302304
V000015612,60,I2302304
V000014603,54,I2301077
V000022550,54,I2301077
V000018453,56,I2301077
V000017336,60,I2301077
V000012015,55,I2301077
V000010272,57,I2301077
V000025578,56,I2301077
V000029026,57,I2301077
V000017018,60,I2301077
V000023274,60,I2300144
V000017612,60,I2300144
V000022721,60,I2300144
V000011364,60,I2302331
V000002591,60,I2302331
V000019597,60,I2302331
V000025071,60,I2302331
V000015798,60,I2302331
V000020177,60,I2302331
V000015790,60,I2302331
V000006922,60,I2302331
V000028599,60,I2302331
V000025544,48,I2302013
V00000087,60,I2302738
V000012691,60,I2300775
V000011469,60,I2300775
V000015183,60,I2302738
V000011203,60,I2300775
V000020844,59,I2300775
V000014700,56,I2300775
V000019979,59,I2300775
V000026421,59,I2300775
V000023787,60,I2300775
V000011265,60,I2302738
V00000169,60,I2302738
V000001175,60,I2302738
V000001880,60,I2302738
V000012007,60,I2302738
V000011400,60,I2302738
V000014360,60,I2302738
V000018152,54,I2302544
V000027241,60,I2302260
V000012731,63,I2301167
V000004923,44,I2301167
V000013035,60,I2301167
V000006435,53,I2301167
V000003197,43,I2301167
V000015446,60,I2301040
V000016425,52,I2301040
V000013572,60,I2302359
V000007315,54,I2300975
V000019427,60,I2300144
V000020308,51,I2302524
V000015966,60,I2300144
V000002400,16,I2302524
V000024082,120,I2302331
V000016077,52,I2302524
V000015057,50,I2302524
V000023589,60,I2300975
V000012109,60,I2300775
V000011873,60,I2300144
V000008247,52,I2302544
V000019371,60,I2302428
V000010017,59,I2300463
V000016500,60,I2300463
V000025182,60,I2300463
V000019582,60,I2300463
V000015953,60,I2300348
V000009886,60,I2300348
V000001485,60,I2300348
V000011639,60,I2300348
V000001862,60,I2300348
V000025906,60,I2300348
V000020708,60,I2300348
V000030187,60,I2300348
V000024299,60,I2300348
V000026890,34,I2301667
V000011236,60,I2300975
V000012490,117,I2301667
V000008835,51,I2300453
V000005289,55,I2300144
V000022212,60,I2300144
V000016102,109,I2300300
V000010330,120,I2300300
V000003826,120,I2300300
V000005412,120,I2300300
V00000537,120,I2300300
V000024806,120,I2300300
V000028249,120,I2300300
V000008450,120,I2300300
V000009857,120,I2300300
V000012907,120,I2300300
V000026784,60,I2300975
V000012846,60,I2300013
V000001019,60,I2300769
V000004748,60,I2300769
V000007924,60,I2300769
V000021779,60,I2300769
V000020608,60,I2300769
V000017610,60,I2300769
V000016512,60,I2300769
V000030369,60,I2300769
V000007978,60,I2300769
V000016114,40,I2300013
V000003950,60,I2300013
V000009197,60,I2300013
V000010162,60,I2300013
V000014855,60,I2300013
V000004781,60,I2300013
V000003644,60,I2300013
V000009070,60,I2301157
V000030090,60,I2301157
V000028544,60,I2301249
V000010359,36,I2301157
V000028944,60,I2301249
V000023711,60,I2301157
V000020678,60,I2301249
V000025659,54,I2301157
V000015090,52,I2302524
V000009042,44,I2302524
V000028498,60,I2302524
V000012470,51,I2302524
V000017115,120,I2301673
V000006774,120,I2301673
V000007907,60,I2300144
V000025372,15,I2302524
V000006421,45,I2302524
V000018486,51,I2302359
V000007203,48,I2302359
V000005974,53,I2302359
V000003062,45,I2302359
V000027810,49,I2302359
V000026948,48,I2302359
V000025719,2,I2302524
V000008746,60,I2302391
V000013999,60,I2302391
V00000680,60,I2302391
V000025324,60,I2302391
V000002247,60,I2302391
V000002951,60,I2302391
V000015201,60,I2302391
V000001839,60,I2302391
V000011210,60,I2302391
V000010412,39,I2302391
V000027824,180,I2300068
V000023815,180,I2300068
V000029835,180,I2300068
V000025446,180,I2300068
V000023563,180,I2300068
V000029963,180,I2300068
V000021877,53,I2300068
V000007863,132,I2300068
V000018791,180,I2300068
V000018977,115,I2300068
V000011947,60,I2300616
V000020062,60,I2300616
V000014037,60,I2300616
V000013873,60,I2300616
V000024117,60,I2300616
V000006241,60,I2300616
V000014701,60,I2300616
V000027541,60,I2300616
V000002014,60,I2300616
V000001030,60,I2300616
V000027698,60,I2300678
V000024343,60,I2300678
V000025312,60,I2300678
V000013433,60,I2300678
V000022861,60,I2300431
V000020028,60,I2300431
V00000360,60,I2300431
V000008238,60,I2300431
V000023455,60,I2300431
V000016513,60,I2300431
V000016045,60,I2300431
V000004132,60,I2300431
V00000206,60,I2300431
V000012247,60,I2300431
V000023899,50,I2302013
V000014610,45,I2302013
V000022062,48,I2302013
V000005270,47,I2302013
V000006972,60,I2301167
V000022446,60,I2301167
V000005213,58,I2301167
V000003335,55,I2301167
V000021088,49,I2301167
V000008061,60,I2301809
V000016637,60,I2302022
V000002376,60,I2301809
V000006799,60,I2302022
V000018689,60,I2300616
V000025969,60,I2300616
V000023427,60,I2300616
V000022385,60,I2300616
V000022835,60,I2300616
V000002223,60,I2300616
V000008275,60,I2300616
V000030236,60,I2300616
V000016435,60,I2300616
V000017294,60,I2300616
V000021433,12,I2302524
V000001278,52,I2302524
V000014862,53,I2300975
V000013045,55,I2300975
V00000474,56,I2300975
V000013950,60,I2300975
V000010479,52,I2300975
V000025011,52,I2300975
V000022271,12,I2300975
V000012736,60,I2302635
V000026096,60,I2302635
V000016724,60,I2302635
V000009983,60,I2302635
V000007199,60,I2302635
V000028984,60,I2302635
V000024224,60,I2302635
V000015491,60,I2302635
V000011512,60,I2302635
V00000146,60,I2302635
V000013274,47,I2301365
V000011455,49,I2301365
V000009419,41,I2302524
V000030148,60,I2302260
V000018821,45,I2302524
V000017285,41,I2302524
V000029936,51,I2300144
V000011595,56,I2300144
V000011575,60,I2302738
V000009134,56,I2302738
V000027035,54,I2302738
V000005646,54,I2302738
V000004158,53,I2302738
V000025440,60,I2302738
V000003804,60,I2302738
V000029826,60,I2302738
V000010898,60,I2300348
V000029159,60,I2300348
V000002322,60,I2300348
V000022829,60,I2300348
V000004414,60,I2300348
V000017930,120,I2300300
V000021810,60,I2300348
V000014034,60,I2300348
V000014392,60,I2300348
V000009695,60,I2302428
V000023059,60,I2302428
V000022747,16,I2302428
V000001464,60,I2300775
V000012976,60,I2300775
V000022193,52,I2300975
V000007392,60,I2302391
V000020526,60,I2302391
V000028245,60,I2302391
V000028872,60,I2302331
V000012145,60,I2302331
V000024486,60,I2302331
V000020434,60,I2302331
V000030039,60,I2302331
V000008794,60,I2302331
V00000992,60,I2302331
V000026518,60,I2302331
V000014788,60,I2302331
V000029748,60,I2302331
V000013395,60,I2302331
V000004011,52,I2301361
V000016902,53,I2301361
V000025258,52,I2301361
V000020087,48,I2301361
V000028515,50,I2301361
V000023125,60,I2301361
V000020470,50,I2301361
V000024043,59,I2301361
V000011649,60,I2301361
V000025124,53,I2301361
V000027577,60,I2302013
V000007498,180,I2300801
V000017298,60,I2302013
V000020655,180,I2300801
V000007626,60,I2302013
V000005724,180,I2300801
V000016113,60,I2302013
V000015716,180,I2300801
V000027793,60,I2302013
V000011225,180,I2300801
V000006360,60,I2302013
V000022247,180,I2300801
V000001208,60,I2302013
V000009013,180,I2300801
V000014367,60,I2302013
V000027020,180,I2300801
V000010243,60,I2302013
V000026573,180,I2300801
V000024448,60,I2302013
V000014211,180,I2300801
V000005259,60,I2301249
V000024155,52,I2301249
V000016945,54,I2301157
V000027818,59,I2301249
V000021116,53,I2301157
V000027926,56,I2301249
V000012631,52,I2301157
V000022714,57,I2301249
V000016951,52,I2301157
V000014356,60,I2301249
V000010742,52,I2301157
V000007061,51,I2301249
V000004171,53,I2301157
V000014177,56,I2301249
V000022994,60,I2301157
V000028516,60,I2301249
V000024097,58,I2301157
V000021569,60,I2301249
V000005009,60,I2301157
V000018972,60,I2301157
V000027512,4,I2301489
V000026256,86,I2301489
V000017325,91,I2301489
V000013333,95,I2301489
V000003509,76,I2301489
V000022373,111,I2301489
V000008169,89,I2301489
V000019152,103,I2301489
V00000431,135,I2301489
V000007055,83,I2301489
V000029981,180,I2301489
V000010325,59,I2302524
V000019123,55,I2301361
V000023766,51,I2301361
V000008652,60,I2302260
V000004156,55,I2302544
V000019778,55,I2302544
V00000461,55,I2302544
V000013314,55,I2302544
V000025078,53,I2302544
V000025763,52,I2302544
V000011066,55,I2302544
V00000618,60,I2300975
V000028732,58,I2300975
V000017400,60,I2300975
V000010843,60,I2300975
V000007481,60,I2300975
V000021975,60,I2300975
V000002291,60,I2302635
V000010662,60,I2301365
V000016474,60,I2300975
V000008680,54,I2301365
V000016561,58,I2301365
V000006327,51,I2301365
V000002327,57,I2301365
V000003111,57,I2301365
V000027160,57,I2301365
V000018954,60,I2301365
V000009192,60,I2301077
V000013567,51,I2302544
V000025334,60,I2300453
V000006243,58,I2300975
V000016814,60,I2300975
V000022012,60,I2302260
V000013275,10,I2301428
V000026319,60,I2300769
V000021173,44,I2300144
V000020955,60,I2300013
V000005322,60,I2300453
V000009772,60,I2300453
V000018838,60,I2300453
V000015149,61,I2300453
V000017728,60,I2300975
V000020168,60,I2300975
V000030288,60,I2300975
V000012588,60,I2300975
V000024544,60,I2300975
V000001156,60,I2300975
V000008097,60,I2300975
V000025239,60,I2300975
V000003832,120,I2301673
V000012774,120,I2300857
V000015898,120,I2300857
V000004215,120,I2300857
V000025926,120,I2300857
V000024216,120,I2300857
V000008925,120,I2300857
V000015800,120,I2300857
V00000948,120,I2300857
V000029723,120,I2300857
V000014547,120,I2300857
V000002123,25,I2301667
V000008214,56,I2302524
V000022700,60,I2301167
V000006803,60,I2301167
V000001962,60,I2301428
V000019928,48,I2300678
V000007988,46,I2300678
V000012554,60,I2300678
V000001164,60,I2300678
V000004732,60,I2300678
V000021298,60,I2300678
V000011445,60,I2300678
V000016061,55,I2302391
V000027279,53,I2302391
V00000579,57,I2302391
V000007250,60,I2302391
V000016083,60,I2302391
V000011510,60,I2302391
V000018282,37,I2302391
V000005605,51,I2301157
V000007957,60,I2301249
V000008717,56,I2301157
V000005295,60,I2301249
V000021599,60,I2301157
V000023731,60,I2301249
V00000658,55,I2301157
V000010013,60,I2301249
V000003666,49,I2301157
V000011493,60,I2301249
V000014217,60,I2301249
V000022915,60,I2301249
V000018968,58,I2301365
V000029749,60,I2301809
V000011322,60,I2302022
V000024288,60,I2301809
V000021267,60,I2302022
V00000188,60,I2301809
V000014136,60,I2302022
V000001886,60,I2301809
V000008320,60,I2302022
V000013157,60,I2301809
V000012897,60,I2302022
V000022646,60,I2301809
V000006703,60,I2302022
V000018209,60,I2301809
V000005529,60,I2302022
V000019277,60,I2301809
V000025599,60,I2302499
V00000058,57,I2302499
V000010117,53,I2302499
V000004750,60,I2302499
V000023141,57,I2302499
V000006937,56,I2302499
V000019826,59,I2302499
V000024079,51,I2302499
V000019961,58,I2302499
V000008696,120,I2301414
V00000602,57,I2302499
V000010722,120,I2301414
V000025938,180,I2301194
V000019872,180,I2301194
V000025252,180,I2301194
V000003100,180,I2301194
V000004651,180,I2301194
V000012812,180,I2301194
V000014294,106,I2301194
V00000525,113,I2301194
V00000687,124,I2301194
V000015004,133,I2301194
V000014785,45,I2300181
V000025020,60,I2300181
V000020645,60,I2300181
V000006094,60,I2300181
V000027383,60,I2300181
V000005142,60,I2300181
V000018316,60,I2300181
V000009451,60,I2300181
V000019516,60,I2300181
V000003633,60,I2300181
V000002781,51,I2302494
V000010881,51,I2302494
V000004832,60,I2302494
V000002274,60,I2302494
V000020680,60,I2302494
V00000302,60,I2302494
V000027845,60,I2302494
V000022334,60,I2302494
V000009362,60,I2302494
V000012690,120,I2302169
V00000098,120,I2302169
V000018757,120,I2302169
V000027700,120,I2302169
V000005263,120,I2302169
V000028617,120,I2302169
V000018609,52,I2302524
V000001264,53,I2302359
V000023521,53,I2300775
V000026560,52,I2302359
V000029246,107,I2302524
V000023533,34,I2302359
V000009355,33,I2302524
V000023620,52,I2302524
V000011914,120,I2301361
V000025591,60,I2300775
V000021678,60,I2300775
V000008431,56,I2301379
V000018832,65,I2300453
V00000943,60,I2301356
V000028183,60,I2301356
V000023403,60,I2301356
V000019692,60,I2301356
V000006785,60,I2301356
V000004358,60,I2301356
V000005165,60,I2301356
V000009743,60,I2301356
V000007864,60,I2301356
V000027206,55,I2301773
V000010553,59,I2301773
V000028308,50,I2301773
V000010937,60,I2301773
V000019777,57,I2301773
V000015310,60,I2301773
V000014165,55,I2301773
V000010152,33,I2301773
V000023779,56,I2301773
V000024256,54,I2301773
V000002914,57,I2301773
V000028077,55,I2301773
V000013398,54,I2301773
V000013659,59,I2301773
V000011892,55,I2301773
V000018901,56,I2301773
V000018415,54,I2301773
V000019949,60,I2301773
V000015438,52,I2301773
V000006680,52,I2301773
V000006870,120,I2301673
V000017572,100,I2301673
V000029256,120,I2301673
V000005140,120,I2301673
V000009621,120,I2301673
V000029603,120,I2301673
V000029232,120,I2301673
V000018639,120,I2301673
V000004997,120,I2301673
V000030251,120,I2301673
V000003418,120,I2301673
V000002929,17,I2301673
V000003167,120,I2301673
V00000194,101,I2301673
V000028057,52,I2302494
V000008346,60,I2301356
V000024368,117,I2302169
V000016741,120,I2302169
V000020147,60,I2302499
V000021239,96,I2301616
V000013214,97,I2301616
V000020876,86,I2301616
V000020673,91,I2301616
V000009738,98,I2301616
V000028525,89,I2301616
V000020353,120,I2301414
V000007371,120,I2301414
V000010836,120,I2301414
V000025386,120,I2301414
V000003673,120,I2301414
V000022823,120,I2301414
V000025509,120,I2301414
V000012044,120,I2301414
V000027543,60,I2302410
V000025695,60,I2302410
V000011133,60,I2302410
V000022366,60,I2302410
V000019524,60,I2302410
V000011814,60,I2302410
V000018655,60,I2302410
V000014185,60,I2302410
V000027308,60,I2302410
V000006594,60,I2302410
V000016116,60,I2302022
V000002145,69,I2300144
V000001548,120,I2300144
V000012786,120,I2300144
V000027772,115,I2300144
V000007633,119,I2300144
V000020343,119,I2300144
V000025034,180,I2300975
V000027572,180,I2300975
V000018487,170,I2300975
V000005680,180,I2300975
V000020038,178,I2300975
V000017105,179,I2300975
V000014485,180,I2300975
V000014757,60,I2302738
V000020298,60,I2302738
V000022337,42,I2302304
V000024778,60,I2302738
V000013802,60,I2301773
V000023071,60,I2301379
V000020224,120,I2300461
V000009946,60,I2300013
V000018782,59,I2301428
V000024116,60,I2301428
V000004649,56,I2300144
V000007920,48,I2300144
V000015995,120,I2301624
V000008427,60,I2300975
V000026449,60,I2302428
V00000970,60,I2302428
